project_key,usability_label,num_topics,feature_importance,accuracy_rf,confusion_matrix_rf,classification_report_rf,area_under_pre_recall_curve_rf,avg_precision_rf,area_under_roc_curve_rf,y_pred_rf,precision_rf,recall_rf,thresholds_rf,y_test,features
Jira,is_change_text_num_words_5,2,"Dominant_Topic    1.0
dtype: float64",0.48580441640378547,"[[154   0]
 [163   0]]","              precision    recall  f1-score   support

           0       0.49      1.00      0.65       154
           1       0.00      0.00      0.00       163

    accuracy                           0.49       317
   macro avg       0.24      0.50      0.33       317
weighted avg       0.24      0.49      0.32       317
",0.7532369719137926,0.6283367436044953,0.6649669349055852,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]",[0.51419558 0.71212121 1.        ],[1.         0.57668712 0.        ],[0.18481659 0.25571847],"0      0
1      0
2      0
3      0
4      1
      ..
312    1
313    1
314    1
315    1
316    0
Name: usability_label, Length: 317, dtype: int64",only topic model one hot
Jira,is_change_text_num_words_5,2,"Dominant_Topic    1.0
dtype: float64",0.48580441640378547,"[[154   0]
 [163   0]]","              precision    recall  f1-score   support

           0       0.49      1.00      0.65       154
           1       0.00      0.00      0.00       163

    accuracy                           0.49       317
   macro avg       0.24      0.50      0.33       317
weighted avg       0.24      0.49      0.32       317
",0.7532369719137926,0.6283367436044953,0.6649669349055852,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]",[0.51419558 0.71212121 1.        ],[1.         0.57668712 0.        ],[0.18481659 0.25571847],"0      0
1      0
2      0
3      0
4      1
      ..
312    1
313    1
314    1
315    1
316    0
Name: usability_label, Length: 317, dtype: int64",only topic model one hot
Jira,is_change_text_num_words_5,3,"Dominant_Topic    1.0
dtype: float64",0.48580441640378547,"[[154   0]
 [163   0]]","              precision    recall  f1-score   support

           0       0.49      1.00      0.65       154
           1       0.00      0.00      0.00       163

    accuracy                           0.49       317
   macro avg       0.24      0.50      0.33       317
weighted avg       0.24      0.49      0.32       317
",0.7502529048656621,0.638356522296596,0.6670584017209784,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]",[0.51419558 0.69343066 0.7295082  1.        ],[1.         0.58282209 0.54601227 0.        ],[0.17755075 0.19292371 0.26836913],"0      0
1      0
2      0
3      0
4      1
      ..
312    1
313    1
314    1
315    1
316    0
Name: usability_label, Length: 317, dtype: int64",only topic model one hot
Jira,is_change_text_num_words_5,3,"Dominant_Topic    1.0
dtype: float64",0.48580441640378547,"[[154   0]
 [163   0]]","              precision    recall  f1-score   support

           0       0.49      1.00      0.65       154
           1       0.00      0.00      0.00       163

    accuracy                           0.49       317
   macro avg       0.24      0.50      0.33       317
weighted avg       0.24      0.49      0.32       317
",0.7502529048656621,0.638356522296596,0.6670584017209784,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]",[0.51419558 0.69343066 0.7295082  1.        ],[1.         0.58282209 0.54601227 0.        ],[0.17755075 0.19292371 0.26836913],"0      0
1      0
2      0
3      0
4      1
      ..
312    1
313    1
314    1
315    1
316    0
Name: usability_label, Length: 317, dtype: int64",only topic model one hot
Jira,is_change_text_num_words_5,4,"Dominant_Topic    1.0
dtype: float64",0.48580441640378547,"[[154   0]
 [163   0]]","              precision    recall  f1-score   support

           0       0.49      1.00      0.65       154
           1       0.00      0.00      0.00       163

    accuracy                           0.49       317
   macro avg       0.24      0.50      0.33       317
weighted avg       0.24      0.49      0.32       317
",0.6711827254617777,0.6144957420831836,0.6571388733965421,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]",[0.51419558 0.52525253 0.66298343 0.61971831 1.        ],[1.         0.95705521 0.73619632 0.26993865 0.        ],[0.18367021 0.19011147 0.24235064 0.32470749],"0      0
1      0
2      0
3      0
4      1
      ..
312    1
313    1
314    1
315    1
316    0
Name: usability_label, Length: 317, dtype: int64",only topic model one hot
Jira,is_change_text_num_words_5,4,"Dominant_Topic    1.0
dtype: float64",0.48580441640378547,"[[154   0]
 [163   0]]","              precision    recall  f1-score   support

           0       0.49      1.00      0.65       154
           1       0.00      0.00      0.00       163

    accuracy                           0.49       317
   macro avg       0.24      0.50      0.33       317
weighted avg       0.24      0.49      0.32       317
",0.6711827254617777,0.6144957420831836,0.6571388733965421,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]",[0.51419558 0.52525253 0.66298343 0.61971831 1.        ],[1.         0.95705521 0.73619632 0.26993865 0.        ],[0.18367021 0.19011147 0.24235064 0.32470749],"0      0
1      0
2      0
3      0
4      1
      ..
312    1
313    1
314    1
315    1
316    0
Name: usability_label, Length: 317, dtype: int64",only topic model one hot
Jira,is_change_text_num_words_5,5,"Dominant_Topic    1.0
dtype: float64",0.48580441640378547,"[[154   0]
 [163   0]]","              precision    recall  f1-score   support

           0       0.49      1.00      0.65       154
           1       0.00      0.00      0.00       163

    accuracy                           0.49       317
   macro avg       0.24      0.50      0.33       317
weighted avg       0.24      0.49      0.32       317
",0.6099995932431169,0.5530070621412007,0.5774041909011234,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]",[0.51419558 0.51324503 0.60209424 0.56451613 0.53521127 1.        ],[1.         0.95092025 0.70552147 0.42944785 0.23312883 0.        ],[0.17836196 0.18471327 0.22272547 0.24353565 0.33396443],"0      0
1      0
2      0
3      0
4      1
      ..
312    1
313    1
314    1
315    1
316    0
Name: usability_label, Length: 317, dtype: int64",only topic model one hot
Jira,is_change_text_num_words_5,5,"Dominant_Topic    1.0
dtype: float64",0.48580441640378547,"[[154   0]
 [163   0]]","              precision    recall  f1-score   support

           0       0.49      1.00      0.65       154
           1       0.00      0.00      0.00       163

    accuracy                           0.49       317
   macro avg       0.24      0.50      0.33       317
weighted avg       0.24      0.49      0.32       317
",0.6099995932431169,0.5530070621412007,0.5774041909011234,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]",[0.51419558 0.51324503 0.60209424 0.56451613 0.53521127 1.        ],[1.         0.95092025 0.70552147 0.42944785 0.23312883 0.        ],[0.17836196 0.18471327 0.22272547 0.24353565 0.33396443],"0      0
1      0
2      0
3      0
4      1
      ..
312    1
313    1
314    1
315    1
316    0
Name: usability_label, Length: 317, dtype: int64",only topic model one hot
Jira,is_change_text_num_words_5,6,"Dominant_Topic    1.0
dtype: float64",0.48580441640378547,"[[154   0]
 [163   0]]","              precision    recall  f1-score   support

           0       0.49      1.00      0.65       154
           1       0.00      0.00      0.00       163

    accuracy                           0.49       317
   macro avg       0.24      0.50      0.33       317
weighted avg       0.24      0.49      0.32       317
",0.7018328999851705,0.6421970096666394,0.6501673173452315,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.51419558 0.57805907 0.59555556 0.58563536 0.60544218 0.79032258
 1.        ]","[1.         0.8404908  0.82208589 0.65030675 0.54601227 0.3006135
 0.        ]",[0.17587825 0.21241805 0.22130168 0.23605796 0.25953423 0.29043165],"0      0
1      0
2      0
3      0
4      1
      ..
312    1
313    1
314    1
315    1
316    0
Name: usability_label, Length: 317, dtype: int64",only topic model one hot
Jira,is_change_text_num_words_5,6,"Dominant_Topic    1.0
dtype: float64",0.48580441640378547,"[[154   0]
 [163   0]]","              precision    recall  f1-score   support

           0       0.49      1.00      0.65       154
           1       0.00      0.00      0.00       163

    accuracy                           0.49       317
   macro avg       0.24      0.50      0.33       317
weighted avg       0.24      0.49      0.32       317
",0.7018328999851705,0.6421970096666394,0.6501673173452315,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.51419558 0.57805907 0.59555556 0.58563536 0.60544218 0.79032258
 1.        ]","[1.         0.8404908  0.82208589 0.65030675 0.54601227 0.3006135
 0.        ]",[0.17587825 0.21241805 0.22130168 0.23605796 0.25953423 0.29043165],"0      0
1      0
2      0
3      0
4      1
      ..
312    1
313    1
314    1
315    1
316    0
Name: usability_label, Length: 317, dtype: int64",only topic model one hot
